assembly_accession,assembly_name,organism_name,organism_taxonomic_id,assembly_release_date,assembly_release_year,checkm_completeness,checkm_completeness_percentile,checkm_contamination,checkm_version,checkm_marker_count,collection_date
GCA_958295455.1,ilColDeau1.1,Coleophora deauratella,687026,2023-07-06,2023,,,,,,2025-01-26
GCA_947284805.1,ilColFlav1.1,Coleophora flavipennella,1100951,2022-11-08,2022,,,,,,2025-01-26
GCF_905220415.1,ilColCroc2.1,Colias croceus,72248,2021-02-16,2021,,,,,,2025-01-26
GCA_964258725.1,ilColHyal1.hap1.1,Colias hyale,78615,2024-09-01,2024,,,,,,2025-01-26
GCA_964258765.1,ilColPala1.hap1.1,Colias palaeno,78620,2024-09-01,2024,,,,,,2025-01-26
GCA_964270545.1,ilColPhic1.hap1.1,Colias phicomone,78622,2024-09-29,2024,,,,,,2025-01-26
GCA_964374355.1,ilColSarp1.hap1.1,Colias sareptensis,876052,2024-12-01,2024,,,,,,2025-01-26
GCA_964275215.1,ilColThis1.hap1.1,Colias thisoa,596544,2024-10-28,2024,,,,,,2025-01-26
GCF_028858725.1,bColStr4.1.hap1,Colius striatus,57412,2023-02-24,2023,,,,,,2025-01-26
GCA_004119915.2,ASM411991v2,Collichthys lucidus,240159,2019-01-30,2019,,,,,,2025-01-26
GCA_030247045.1,ASM3024704v1,Colobus guereza,33548,2023-06-12,2023,,,,,,2025-01-26
GCA_013407035.1,ASM1340703v1,Coloeus monedula,30423,2020-07-13,2020,,,,,,2025-01-26
GCF_033807715.1,fColSai1.1,Cololabis saira,129043,2023-11-22,2023,,,,,,2025-01-26
GCA_951394395.1,ilColPect1.1,Colostygia pectinataria,934931,2023-06-15,2023,,,,,,2025-01-26
GCA_964332265.1,ilColEvag1.hap1.1,Colotis evagore,943180,2024-11-08,2024,,,,,,2025-01-26
GCA_964258875.1,ilColPena1.hap1.1,Colotois pennaria,104470,2024-09-01,2024,,,,,,2025-01-26
GCA_038048745.1,rColCon1_p1.0,Coluber constrictor foxii,3052055,2024-04-17,2024,,,,,,2025-01-26
GCF_036013475.1,bColLiv1.pat.W.v2,Columba livia,8932,2024-04-08,2024,,,,,,2025-01-26
GCA_964656385.1,icColElon2.1,Colydium elongatum,295817,2025-01-02,2025,,,,,,2025-01-26
GCA_964341535.1,ilComAene1.hap1.1,Commophila aeneana,3127293,2024-11-28,2024,,,,,,2025-01-26
GCA_029237695.1,ASM2923769v1,Conchocele bisecta,1803738,2023-03-20,2023,,,,,,2025-01-26
GCA_964258915.1,jaConGiga1.1,Condylactis gigantea,47073,2024-09-05,2024,,,,,,2025-01-26
GCF_963514075.1,fConCon1.1,Conger conger,82655,2023-09-29,2023,,,,,,2025-01-26
GCA_027627225.1,MU_Ckus_1.0,Congeria kusceri,152013,2023-01-13,2023,,,,,,2025-01-26
GCA_948150665.1,ilConVacc3.1,Conistra vaccinii,706635,2023-01-18,2023,,,,,,2025-01-26
GCA_031163375.1,ASM3116337v1,Conogethes punctiferalis,1133088,2023-09-07,2023,,,,,,2025-01-26
GCA_948455865.1,ihConAnce4.1,Conomelus anceps,491269,2023-02-03,2023,,,,,,2025-01-26
GCA_949752815.1,idConQuad1.1,Conops quadrifasciatus,2823188,2023-04-03,2023,,,,,,2025-01-26
GCA_033310375.1,ASM3331037v1,Conus canariensis,2750724,2023-11-06,2023,,,,,,2025-01-26
GCA_018398815.2,ASM1839881v2,Conus ventricosus,117992,2021-05-25,2021,,,,,,2025-01-26
GCA_964194025.2,txConMacr16.2,Convolutriloba macropyga,536237,2024-11-15,2024,,,,,,2025-01-26
GCA_964265095.1,Corallium_rubrum_jaCorRubr1.2,Corallium rubrum,142104,2024-09-25,2024,,,,,,2025-01-26
GCA_040436485.1,ASM4043648v1,Corcyra cephalonica,139036,2024-07-02,2024,,,,,,2025-01-26
GCA_963682025.1,idCorImpu1.1,Cordilura impudica,1118052,2023-12-07,2023,,,,,,2025-01-26
GCA_030710605.1,ASM3071060v1,Cordylochernes scorpioides,51811,2023-08-10,2023,,,,,,2025-01-26
GCA_039881085.1,CA_GEN_1v1,Coregonus artedi,36181,2024-05-29,2024,,,,,,2025-01-26
GCF_020615455.1,ASM2061545v1,Coregonus clupeaformis,59861,2021-11-04,2021,,,,,,2025-01-26
GCA_964263955.1,fCorLav1.hap1.1,Coregonus lavaretus,59291,2024-09-15,2024,,,,,,2025-01-26
GCA_902810595.1,AWG_v2,Coregonus sp. 'balchen',861768,2020-03-10,2020,,,,,,2025-01-26
GCA_036851935.1,J4Q44_1.1,Coregonus suidteri,861788,2024-02-26,2024,,,,,,2025-01-26
GCA_031479575.1,ASM3147957v1,Coregonus ussuriensis,340692,2023-09-14,2023,,,,,,2025-01-26
GCA_039654105.1,ASM3965410v1,Coreius guichenoti,328532,2024-05-16,2024,,,,,,2025-01-26
GCA_963082875.1,kaCorEumy4.1,Corella eumyota,431183,2023-08-09,2023,,,,,,2025-01-26
GCA_914767935.1,idCorMarg1.1,Coremacera marginata,1226616,2021-09-16,2021,,,,,,2025-01-26
GCA_011952105.1,corWhi6b,Coreoperca whiteheadi,228250,2020-04-09,2020,,,,,,2025-01-26
GCA_964187895.1,xgCorAspe16.1,Cornu aspersum,6535,2024-06-18,2024,,,,,,2025-01-26
GCA_032883995.1,ASM3288399v1,Coronaproctus castanopsis,3041021,2023-10-20,2023,,,,,,2025-01-26
GCA_045269775.1,SHOU_CoCili_1.2,Correlophus ciliatus,143539,2024-11-25,2024,,,,,,2025-01-26
GCF_963422355.1,ooCorCand1.1,Corticium candelabrum,121492,2023-09-11,2023,,,,,,2025-01-26
GCF_000738735.6,ASM73873v6,Corvus cornix cornix,932674,2022-04-01,2022,,,,,,2025-01-26
GCF_020740725.1,bCorHaw1.pri.cur,Corvus hawaiiensis,134902,2021-11-04,2021,,,,,,2025-01-26
GCF_009650955.1,bCorMon1.pri,Corvus moneduloides,1196302,2019-11-14,2019,,,,,,2025-01-26
GCF_030265065.1,ASM3026506v1,Corythoichthys intestinalis,161448,2023-06-20,2023,,,,,,2025-01-26
GCA_038030265.1,CAU_Ccil_1.0,Corythucha ciliata,369451,2024-04-10,2024,,,,,,2025-01-26
GCA_946251885.1,ilCosPyra2.1,Cosmia pyralina,987909,2022-09-12,2022,,,,,,2025-01-26
GCA_905163495.3,ilCosTrap1.3,Cosmia trapezina,116126,2022-10-25,2022,,,,,,2025-01-26
GCA_963675405.1,ilCosOcel1.1,Cosmorhoe ocellata,934934,2023-12-06,2023,,,,,,2025-01-26
GCF_020080835.1,MPM_Cglom_v2.3,Cotesia glomerata,32391,2021-09-24,2021,,,,,,2025-01-26
GCF_900634415.1,fCotGob3.1,Cottoperca gobio,56716,2019-02-06,2019,,,,,,2025-01-26
GCA_023566465.1,ASM2356646v1,Cottus gobio,100952,2022-05-31,2022,,,,,,2025-01-26
GCF_001577835.2,Coturnix japonica 2.1,Coturnix japonica,93934,2016-03-01,2016,,,,,,2025-01-26
GCA_963924555.1,odCraCram1.1,Crambe crambe,3722,2024-01-29,2024,,,,,,2025-01-26
GCA_949710035.1,ilCraLath2.1,Crambus lathoniellus,1100958,2023-03-28,2023,,,,,,2025-01-26
GCA_964341515.1,ilCraPasc1.hap2.1,Crambus pascuella,989760,2024-11-29,2024,,,,,,2025-01-26
GCA_905163465.1,ilCraLigu1.1,Craniophora ligustri,938226,2021-01-27,2021,,,,,,2025-01-26
GCA_023630585.1,ASM2363058v1,Cranoglanis bouderius,175798,2022-06-02,2022,,,,,,2025-01-26
GCA_020458035.1,ASM2045803v1,Crassostrea ariakensis,94323,2021-10-15,2021,,,,,,2025-01-26
GCA_033439105.1,Cni_ZS_v1,Crassostrea nippona,121615,2023-11-09,2023,,,,,,2025-01-26
GCF_002022765.2,C_virginica-3.0,Crassostrea virginica,6565,2017-09-01,2017,,,,,,2025-01-26
GCA_949710015.1,idCraPall2.1,Crataerina pallida,452744,2023-03-19,2023,,,,,,2025-01-26
GCA_949320105.2,icCreAure2.2,Crepidodera aurea,346762,2023-07-18,2023,,,,,,2025-01-26
GCF_003668045.3,CriGri-PICRH-1.0,Cricetulus griseus,10029,2020-06-11,2020,,,,,,2025-01-26
GCA_964304595.1,mCriCri2.1,Cricetus cricetus,10034,2024-11-06,2024,,,,,,2025-01-26
GCA_958507055.1,icCriAspa1.1,Crioceris asparagi,131627,2023-07-18,2023,,,,,,2025-01-26
GCA_917880715.2,idCriBerb1.2,Criorhina berberina,2663927,2022-02-09,2022,,,,,,2025-01-26
GCA_951813785.1,idCriRanu1.1,Criorhina ranunculi,1637456,2023-07-14,2023,,,,,,2025-01-26
GCA_907269065.1,ilCroElin1.1,Crocallis elinguaria,934829,2021-05-19,2021,,,,,,2025-01-26
GCA_013133815.1,SYSU_Calt_1.1,Cromileptes altivelis,304459,2020-05-21,2020,,,,,,2025-01-26
GCA_963675795.1,iyCroCetr1.1,Crossocerus cetratus,2494894,2023-12-11,2023,,,,,,2025-01-26
GCA_039797435.1,Cadamanteus_3dDNAHiC_1.2,Crotalus adamanteus,8729,2024-05-24,2024,,,,,,2025-01-26
GCA_003400415.2,UTA_CroVir_3.0,Crotalus viridis viridis,8742,2019-01-08,2019,,,,,,2025-01-26
GCA_964341545.1,ilCryAlga1.hap1.1,Cryphia algae,987910,2024-11-29,2024,,,,,,2025-01-26
GCA_946251905.1,icCryMora2.1,Cryptocephalus moraei,204949,2022-09-12,2022,,,,,,2025-01-26
GCA_963576515.1,icCryPrim1.1,Cryptocephalus primarius,1587206,2023-11-03,2023,,,,,,2025-01-26
GCA_963556235.1,icCryAcut1.1,Cryptophagus acutangulus,1553241,2023-10-10,2023,,,,,,2025-01-26
GCA_028646485.1,Cryptoprocta_ferox_HiC,Cryptoprocta ferox,94188,2023-02-16,2023,,,,,,2025-01-26
GCA_945261195.1,tzCryPall5.1,Cryptosula pallasiana,558755,2022-07-13,2022,,,,,,2025-01-26
GCA_963971235.1,iyCryArma1.1,Cryptus armator,494149,2024-03-04,2024,,,,,,2025-01-26
GCA_964006125.1,iyCryVidu1.1,Cryptus viduatorius,273764,2024-03-18,2024,,,,,,2025-01-26
GCA_963989385.1,xbCteDecu1.1,Ctena decussata,881212,2024-03-14,2024,,,,,,2025-01-26
GCA_965111775.1,xbCteImbr1.hap1.1,Ctena imbricatula,881214,2025-01-23,2025,,,,,,2025-01-26
GCA_958336395.1,icCteCupr1.1,Ctenicera cuprea,1132042,2023-07-14,2023,,,,,,2025-01-26
GCA_042257175.1,ASM4225717v1,Ctenoides ales,220900,2024-09-27,2024,,,,,,2025-01-26
GCF_019924925.1,HZGC01,Ctenopharyngodon idella,7959,2021-09-14,2021,,,,,,2025-01-26
GCA_041146325.1,ASM4114632v1,Ctenoplusia agnata,254370,2024-08-12,2024,,,,,,2025-01-26
GCF_017976375.1,bCucCan1.pri,Cuculus canorus,55661,2021-04-15,2021,,,,,,2025-01-26
GCA_964187845.1,idCulLati1.1,Culex laticinctus,1464561,2024-06-18,2024,,,,,,2025-01-26
GCA_964213205.1,idCulMode1.1,Culex modestus,545656,2024-08-22,2024,,,,,,2025-01-26
GCA_964243045.1,idCulPerx1.1,Culex perexiguus,943103,2024-08-31,2024,,,,,,2025-01-26
GCA_963924435.1,idCulPipi1.1,Culex pipiens,7175,2024-01-26,2024,,,,,,2025-01-26
GCA_024516115.1,TS_CPM_V1,Culex pipiens molestus,233155,2022-08-05,2022,,,,,,2025-01-26
GCF_016801865.2,TS_CPP_V2,Culex pipiens pallens,42434,2022-08-05,2022,,,,,,2025-01-26
GCF_015732765.1,VPISU_Cqui_1.0_pri_paternal,Culex quinquefasciatus,7176,2020-12-04,2020,,,,,,2025-01-26
GCA_964340515.1,idCulThei1.1,Culex theileri,561267,2024-11-18,2024,,,,,,2025-01-26
GCF_036172545.1,AGI_CSIRO_Cbre_v1,Culicoides brevitarsis,469753,2024-01-31,2024,,,,,,2025-01-26
GCA_040182925.1,ASM4018292v1,Culter alburnus,194366,2024-06-17,2024,,,,,,2025-01-26
GCA_964656375.1,ilCupAlce1.hap1.1,Cupido alcetas,876058,2025-01-02,2025,,,,,,2025-01-26
GCA_964277285.1,ilCupArgi2.hap1.1,Cupido argiades,596724,2024-10-28,2024,,,,,,2025-01-26
GCA_965112425.1,ilCupOsir1.hap1.1,Cupido osiris,282382,2025-01-22,2025,,,,,,2025-01-26
GCA_041222665.1,Cwil_1.0,Cyamophila willieti,2604842,2024-08-13,2024,,,,,,2025-01-26
GCA_905187585.1,ilCyaSemi1.1,Cyaniris semiargus,988025,2021-02-02,2021,,,,,,2025-01-26
GCA_046129655.1,bCyaCrs1.hap1,Cyanocitta cristata,28727,2024-12-18,2024,,,,,,2025-01-26
GCA_946251805.1,ilCybMeso1.1,Cybosia mesomella,987918,2022-09-12,2022,,,,,,2025-01-26
GCA_963082685.1,ilCycAlbi1.1,Cyclophora albipunctata,505405,2023-08-09,2023,,,,,,2025-01-26
GCA_965112375.1,ilCycLine1.hap1.1,Cyclophora linearia,934830,2025-01-17,2025,,,,,,2025-01-26
GCA_951394245.1,ilCycPunc2.1,Cyclophora punctaria,310442,2023-06-15,2023,,,,,,2025-01-26
GCF_009769545.1,fCycLum1.pri,Cyclopterus lumpus,8103,2019-12-23,2019,,,,,,2025-01-26
GCA_030412105.1,rCycPin1.hap1,Cyclura pinguis,118683,2023-07-07,2023,,,,,,2025-01-26
GCF_948474715.1,ilCydAmpl1.1,Cydia amplana,1869771,2023-02-03,2023,,,,,,2025-01-26
GCF_963556715.1,ilCydFagi1.1,Cydia fagiglandana,1458189,2023-10-23,2023,,,,,,2025-01-26
GCF_033807575.1,ilCydPomo1,Cydia pomonella,82600,2023-11-21,2023,,,,,,2025-01-26
GCF_910591565.1,ilCydSple1.2,Cydia splendana,1100963,2022-10-11,2022,,,,,,2025-01-26
GCF_947568885.1,ilCydStro3.1,Cydia strobilella,1100964,2022-12-16,2022,,,,,,2025-01-26
GCF_013377495.2,CAtr_DNAZoo_HiC_assembly,Cygnus atratus,8868,2022-08-03,2022,,,,,,2025-01-26
GCF_009769625.2,bCygOlo1.pri.v2,Cygnus olor,8869,2021-03-31,2021,,,,,,2025-01-26
GCA_963942595.1,iyCylCali1.1,Cylloceria caligata,2881813,2024-02-09,2024,,,,,,2025-01-26
GCA_964277295.1,ilCymPudi1.hap1.1,Cymbalophora pudica,1875022,2024-10-28,2024,,,,,,2025-01-26
GCA_030157275.1,icCynAngu1.1,Cynaeus angustus,1553252,2023-06-06,2023,,,,,,2025-01-26
GCF_027409185.1,mCynVol1.pri,Cynocephalus volans,110931,2022-12-28,2022,,,,,,2025-01-26
GCF_000523025.1,Cse_v1.0,Cynoglossus semilaevis,244447,2014-01-28,2014,,,,,,2025-01-26
GCA_030015415.1,ASM3001541v1,Cynopterus sphinx,9400,2023-05-16,2023,,,,,,2025-01-26
GCA_964194085.1,jaCypSala7.1,Cyphastrea salae,1967629,2024-06-28,2024,,,,,,2025-01-26
GCA_038021265.1,fCypVen1.hap1,Cyprinella venusta,28792,2024-04-08,2024,,,,,,2025-01-26
GCA_030533445.1,UCB_CyDiab_1.0,Cyprinodon diabolis,69136,2023-07-25,2023,,,,,,2025-01-26
GCA_030533455.1,UCB_CyNevMio_1.0,Cyprinodon nevadensis mionectes,69241,2023-07-25,2023,,,,,,2025-01-26
GCF_018340385.1,ASM1834038v1,Cyprinus carpio,7962,2021-05-12,2021,,,,,,2025-01-26
GCA_019603395.1,ASM1960339v1,Cyrtorhinus lividipennis,1032904,2021-08-25,2021,,,,,,2025-01-26
GCA_029465975.1,DPEC_1.1,Dallia pectoralis,75939,2023-03-31,2023,,,,,,2025-01-26
GCF_033118175.1,ASM3311817v1,Dama dama,30532,2023-11-02,2023,,,,,,2025-01-26
GCF_018135715.1,MEX_DaPlex,Danaus plexippus,13037,2021-04-26,2021,,,,,,2025-01-26
GCF_009731565.1,Dplex_v4,Danaus plexippus plexippus,278856,2019-12-11,2019,,,,,,2025-01-26
GCF_903798145.1,fDanAes4.1,Danio aesculapii,1142201,2020-06-27,2020,,,,,,2025-01-26
GCA_903798195.1,fDanKya3.1,Danio kyathit,242068,2020-06-27,2020,,,,,,2025-01-26
GCF_000002035.6,GRCz11,Danio rerio,7955,2017-05-09,2017,,,,,,2025-01-26
GCF_022539665.2,CSIRO_AGI_Dcar_HiC_V3,Daphnia carinata,120202,2023-08-08,2023,,,,,,2025-01-26
GCA_030770115.1,ASM3077011v1,Daphnia galeata,27404,2023-08-21,2023,,,,,,2025-01-26
GCF_020631705.1,ASM2063170v1.1,Daphnia magna,35525,2021-10-27,2021,,,,,,2025-01-26
GCF_021134715.1,ASM2113471v1,Daphnia pulex,6669,2021-12-09,2021,,,,,,2025-01-26
GCF_021234035.1,SC_F0-13Bv2,Daphnia pulicaria,35523,2022-01-11,2022,,,,,,2025-01-26
GCA_013167095.2,Dsi,Daphnia sinensis,1820382,2022-10-20,2022,,,,,,2025-01-26
GCA_964036265.1,nhDapSeto1.1,Daptonema setosum,320139,2024-05-12,2024,,,,,,2025-01-26
GCA_949768715.1,icDasCerv2.1,Dascillus cervinus,285223,2023-04-08,2023,,,,,,2025-01-26
GCA_024666655.1,DTR_v1.0,Dascyllus trimaculatus,50790,2022-08-16,2022,,,,,,2025-01-26
GCA_028583605.1,ASM2858360v1,Dastarcus helophoroides,1169899,2023-02-13,2023,,,,,,2025-01-26
GCA_963555695.1,ilDasTemp1.1,Dasypolia templi,987919,2023-10-05,2023,,,,,,2025-01-26
GCF_030445035.1,mDasNov1.hap2,Dasypus novemcinctus,9361,2023-07-13,2023,,,,,,2025-01-26
GCA_946251815.1,idDasAlbo1.1,Dasysyrphus albostriatus,414801,2022-09-12,2022,,,,,,2025-01-26
GCA_963921185.1,idDasTrii1.1,Dasysyrphus tricinctus,1244581,2024-01-05,2024,,,,,,2025-01-26
GCA_020854095.1,UniMelb_DasViv_v1.0,Dasyurus viverrinus,9279,2021-11-12,2021,,,,,,2025-01-26
GCA_030347415.2,ASM3034741v2,Decapterus maruadsi,58220,2023-10-17,2023,,,,,,2025-01-26
GCA_949752805.1,ilDeiElpe2.1,Deilephila elpenor,283834,2023-04-03,2023,,,,,,2025-01-26
GCA_905220455.2,ilDeiPorc1.2,Deilephila porcellus,644661,2022-02-02,2022,,,,,,2025-01-26
GCA_021234595.1,iDiv_DRa_1.0,Delia radicum,30064,2021-12-20,2021,,,,,,2025-01-26
GCA_029941415.3,S_20_00693_Flye_assembly_V1.1,Delphinapterus leucas,9749,2024-04-10,2024,,,,,,2025-01-26
GCF_949987515.2,mDelDel1.2,Delphinus delphis,9728,2024-09-07,2024,,,,,,2025-01-26
GCA_964262855.1,icDenFora10,Dendarus foraminosus,2712997,2024-09-12,2024,,,,,,2025-01-26
GCA_040113315.1,ASM4011331v1,Dendroctonus frontalis,77161,2024-06-12,2024,,,,,,2025-01-26
GCA_964187815.1,jaDenCyli1.1,Dendrogyra cylindrus,214965,2024-06-18,2024,,,,,,2025-01-26
GCA_039645545.1,ASM3964554v1,Dendrolimus houi,765132,2024-05-15,2024,,,,,,2025-01-26
GCA_019925095.2,A622,Dendrolimus kikuchii,765133,2022-11-21,2022,,,,,,2025-01-26
GCA_949752895.1,ilDenPini1.1,Dendrolimus pini,151304,2023-04-03,2023,,,,,,2025-01-26
GCA_012273795.1,ASM1227379v1,Dendrolimus punctatus,238572,2020-04-13,2020,,,,,,2025-01-26
GCA_046627935.1,ISEA_Dsib_1.0,Dendrolimus sibiricus,420341,2025-01-14,2025,,,,,,2025-01-26
GCA_042997425.1,ASM4299742v1,Dendrolimus tabulaeformis,416556,2024-10-15,2024,,,,,,2025-01-26
GCF_027789765.1,aDenEbr1.pat,Dendropsophus ebraccatus,150705,2023-01-13,2023,,,,,,2025-01-26
GCA_046868235.1,ASM4686823v1,Dendrothrips minowai,1030662,2025-01-22,2025,,,,,,2025-01-26
GCF_900700375.1,fDenClu1.1,Denticeps clupeoides,299321,2019-03-16,2019,,,,,,2025-01-26
GCA_964205235.1,icDenLine1.1,Denticollis linearis,333879,2024-07-29,2024,,,,,,2025-01-26
GCF_038994185.2,USDA_Dalb.pri_finalv2,Dermacentor albipictus,60249,2024-10-02,2024,,,,,,2025-01-26
GCA_023375885.3,qqDerAnde1_hic_scaffold,Dermacentor andersoni,34620,2024-11-06,2024,,,,,,2025-01-26
GCF_013339745.2,BIME_Dsil_1.4,Dermacentor silvarum,543639,2022-06-24,2022,,,,,,2025-01-26
GCA_024713945.1,ASM2471394v1,Dermatophagoides farinae,6954,2022-08-25,2022,,,,,,2025-01-26
GCF_009764565.3,rDerCor1.pri.v4,Dermochelys coriacea,27794,2021-08-25,2021,,,,,,2025-01-26
GCA_964271515.2,xgDerLasi3.1,Deroceras lasithionense,3034287,2024-12-08,2024,,,,,,2025-01-26
GCA_030765065.1,ASM3076506v1,Deroplatys truncata,627735,2023-08-17,2023,,,,,,2025-01-26
GCA_045838535.1,OUC_Dsi_1.0,Deshayesiella sirenkoi,3154051,2024-12-09,2024,,,,,,2025-01-26
GCF_022682495.1,HLdesRot8A,Desmodus rotundus,9430,2022-03-24,2022,,,,,,2025-01-26
GCA_963924685.1,idDexCann1.1,Dexiosoma caninum,1918232,2024-01-29,2024,,,,,,2025-01-26
GCA_918026665.1,PGI_DIABBA_v3,Diabrotica balteata,107213,2022-07-12,2022,,,,,,2025-01-26
GCA_040954645.1,icDiaUnde3,Diabrotica undecimpunctata,50387,2024-08-01,2024,,,,,,2025-01-26
GCF_917563875.1,PGI_DIABVI_V3a,Diabrotica virgifera virgifera,50390,2022-07-29,2022,,,,,,2025-01-26
GCA_964016965.1,odDiaEryt1.1,Diacarnus erythraeanus,879318,2024-03-22,2024,,,,,,2025-01-26
GCF_034640455.1,iyDiaLong2,Diachasmimorpha longicaudata,58733,2023-12-27,2023,,,,,,2025-01-26
GCA_932294365.1,ilDiaChry1.1,Diachrysia chrysitis,179674,2022-03-11,2022,,,,,,2025-01-26
GCA_037043255.1,ASM3704325v1,Diadegma fenestrale,310001,2024-03-07,2024,,,,,,2025-01-26
GCA_964275005.1,eeDiaSeto1,Diadema setosum,31175,2024-10-09,2024,,,,,,2025-01-26
GCA_918843875.1,jaDiaLine6.1,Diadumene lineata,1789172,2021-11-18,2021,,,,,,2025-01-26
GCA_963583935.1,icDiaBole1.1,Diaperis boleti,433215,2023-11-05,2023,,,,,,2025-01-26
GCA_949125395.1,ilDiaMend1.1,Diaphora mendica,987922,2023-03-11,2023,,,,,,2025-01-26
GCA_030643865.1,ASM3064386v1,Diaphorina citri,121845,2023-08-04,2023,,,,,,2025-01-26
GCA_949774965.1,ilDiaBrun1.1,Diarsia brunnea,987923,2023-04-07,2023,,,,,,2025-01-26
GCA_949775195.1,ilDiaDahl1.1,Diarsia dahlii,1804828,2023-04-07,2023,,,,,,2025-01-26
GCA_949316265.1,ilDiaMeni1.1,Diarsia mendica,987924,2023-03-10,2023,,,,,,2025-01-26
GCA_932274075.1,ilDiaRubi1.1,Diarsia rubi,987925,2022-03-10,2022,,,,,,2025-01-26
GCA_918026875.4,PGI_DIATSA_v4,Diatraea saccharalis,40085,2022-11-09,2022,,,,,,2025-01-26
GCA_046126795.1,rDibSmi1.hap1,Dibamus cf. smithi,3379902,2024-12-18,2024,,,,,,2025-01-26
GCA_028533375.1,Diceros_bicornis_HiC,Diceros bicornis,9805,2023-02-09,2023,,,,,,2025-01-26
GCF_020826845.1,mDicBic1.mat.cur,Diceros bicornis minor,77932,2021-11-10,2021,,,,,,2025-01-26
GCA_963920525.1,idDicObli2.1,Dichetophora obliterata,1226583,2023-12-22,2023,,,,,,2025-01-26
GCA_944474145.2,tdDicDend1.1c,Dicrocoelium dendriticum,57078,2022-09-23,2022,,,,,,2025-01-26
GCA_964187775.1,ngDicVivi2.1,Dictyocaulus viviparus,29172,2024-06-18,2024,,,,,,2025-01-26
GCA_948252095.1,ilDicOoxx2.1,Dicycla oo,1858094,2023-01-18,2023,,,,,,2025-01-26
GCA_949802685.1,qeDicMinu4.1,Dicyrtomina minuta,1387116,2023-04-12,2023,,,,,,2025-01-26
GCA_019023105.1,LSU_DiBr_2.0,Diglossa brunneiventris,547948,2021-06-24,2021,,,,,,2025-01-26
GCA_947459985.1,ilDilCaer1.1,Diloba caeruleocephala,987926,2022-12-06,2022,,,,,,2025-01-26
GCA_958336335.1,idDilFebr1.1,Dilophus febrilis,52734,2023-07-14,2023,,,,,,2025-01-26
GCA_963920625.1,iyDinCocc1.1,Dinocampus coccinellae,144245,2023-12-24,2023,,,,,,2025-01-26
GCA_963930735.1,idDioLine1.1,Dioctria linearis,1717392,2024-01-31,2024,,,,,,2025-01-26
GCA_963924295.1,idDioRufi1.1,Dioctria rufipes,468723,2024-01-22,2024,,,,,,2025-01-26
GCA_963693315.1,idDioGlab1.1,Diogma glabrata,2715158,2023-12-11,2023,,,,,,2025-01-26
GCA_029229535.1,icDioCarn1.1,Diorhabda carinata,1163344,2023-03-17,2023,,,,,,2025-01-26
GCF_026250575.1,icDioCari1.1,Diorhabda carinulata,1163345,2022-11-21,2022,,,,,,2025-01-26
GCA_026230145.1,icDioElon1.1,Diorhabda elongata,217247,2022-11-18,2022,,,,,,2025-01-26
GCF_026230105.1,icDioSubl1.1,Diorhabda sublineata,1163346,2022-11-18,2022,,,,,,2025-01-26
GCA_964374295.1,ilDioMend1.hap1.1,Dioryctria mendacella,500707,2024-12-01,2024,,,,,,2025-01-26
GCA_963662125.1,iyDipLaet1.1,Diplazon laetatorius,65311,2023-12-10,2023,,,,,,2025-01-26
GCA_963678695.2,Dpuntazzo_v2,Diplodus puntazzo,48915,2024-03-17,2024,,,,,,2025-01-26
GCA_964036155.1,nxDipCoro1.1,Diploscapter coronatus,288516,2024-05-12,2024,,,,,,2025-01-26
GCA_963680785.1,kaDipVire1.1,Diplosoma virens,322858,2023-12-07,2023,,,,,,2025-01-26
GCF_021155765.1,iyDipSimi1.1,Diprion similis,362088,2021-12-10,2021,,,,,,2025-01-26
GCA_041504395.1,ASM4150439v1,Diptychus maculatus,263537,2024-08-29,2024,,,,,,2025-01-26
GCA_036346955.1,IOZCAS_Dsag_1.1,Dipus sagitta,73863,2024-02-05,2024,,,,,,2025-01-26
GCA_963555665.1,ilDirLore1.1,Dircenna loreta,1349872,2023-10-05,2023,,,,,,2025-01-26
GCA_027410445.1,aDisPic1.pri,Discoglossus pictus,8351,2022-12-28,2022,,,,,,2025-01-26
GCA_031216635.1,KU_De_1.0,Dissostichus eleginoides,100907,2023-09-08,2023,,,,,,2025-01-26
GCA_963691745.1,ilDitAngu1.1,Ditula angustiorana,572840,2023-12-09,2023,,,,,,2025-01-26
GCA_043789845.1,ASM4378984v1,Ditylenchus destructor,166010,2024-10-25,2024,,,,,,2025-01-26
GCA_964059355.1,ilDiuFage2.1,Diurnea fagella,753308,2024-06-05,2024,,,,,,2025-01-26
GCA_964258865.1,ilDiuLips1.hap1.1,Diurnea lipsiella,1594279,2024-09-01,2024,,,,,,2025-01-26
GCA_964273575.1,iyDolMeso1.1,Dolichomitus mesocentrus,2881873,2024-10-04,2024,,,,,,2025-01-26
GCA_963082915.1,idDolGris1.1,Dolichopus griseipennis,327083,2023-08-09,2023,,,,,,2025-01-26
GCA_911387685.1,iyDolMedi1.1,Dolichovespula media,881891,2021-07-22,2021,,,,,,2025-01-26
GCA_911387935.1,iyDolSaxo1.1,Dolichovespula saxonica,85443,2021-07-21,2021,,,,,,2025-01-26
GCA_918808275.2,iyDolSylv1.2,Dolichovespula sylvestris,85444,2022-01-09,2022,,,,,,2025-01-26
GCA_907164885.2,qDolPla1.2,Dolomedes plantarius,257759,2022-10-30,2022,,,,,,2025-01-26
GCA_964273945.2,xbDonTrun7.1,Donax trunculus,40130,2024-11-20,2024,,,,,,2025-01-26
